id,insert_time,create_time,last_modify_time,personid,courseid,clazzid,type,fid
"","	2022-06-13 10:02:04	","	2022-06-13 10:02:04	","	2022-06-13 10:02:04	","	147385775	","	224922228	","	55853631	","	AttendLog	",1727
"","	2022-06-13 10:02:04	","	2022-06-13 10:02:04	","	2022-06-13 10:02:04	","	147386046	","	224922228	","	55853631	","	AttendLog	",1727
"","	2022-06-13 10:02:05	","	2022-06-13 10:02:05	","	2022-06-13 10:02:05	","	147383424	","	224922228	","	55853631	","	AttendLog	",1727
"","	2022-06-13 10:02:05	","	2022-06-13 10:02:05	","	2022-06-13 10:02:05	","	147388330	","	224922228	","	55853631	","	AttendLog	",1727
"","	2022-06-13 10:02:05	","	2022-06-13 10:02:05	","	2022-06-13 10:02:05	","	147392380	","	224922228	","	55853631	","	AttendLog	",1727
"","	2022-06-13 10:02:06	","	2022-06-13 10:02:06	","	2022-06-13 10:02:06	","	111945354	","	224922228	","	55853631	","	AttendLog	",1727
"","	2022-06-13 10:02:08	","	2022-06-13 10:02:08	","	2022-06-13 10:02:08	","	147380239	","	224922228	","	55853631	","	AttendLog	",1727
"","	2022-06-13 10:02:08	","	2022-06-13 10:02:08	","	2022-06-13 10:02:08	","	147388843	","	224922228	","	55853631	","	AttendLog	",1727
"","	2022-06-13 10:02:08	","	2022-06-13 10:02:08	","	2022-06-13 10:02:08	","	153867182	","	224922228	","	55853631	","	AttendLog	",1727
"","	2022-06-13 10:02:10	","	2022-06-13 10:02:10	","	2022-06-13 10:02:10	","	147391056	","	224922228	","	55853631	","	accesslog	",1727
"","	2022-06-13 10:02:11	","	2022-06-13 10:02:11	","	2022-06-13 10:02:11	","	147393371	","	224922228	","	55853631	","	AttendLog	",1727
"","	2022-06-13 10:02:13	","	2022-06-13 10:02:13	","	2022-06-13 10:02:13	","	147386147	","	224922228	","	55853631	","	AttendLog	",1727
"","	2022-06-13 10:02:13	","	2022-06-13 10:02:13	","	2022-06-13 10:02:13	","	147390934	","	224922228	","	55853631	","	AttendLog	",1727
"","	2022-06-13 10:02:14	","	2022-06-13 10:02:14	","	2022-06-13 10:02:14	","	147386442	","	224922228	","	55853631	","	AttendLog	",1727
"","	2022-06-13 10:02:16	","	2022-06-13 10:02:16	","	2022-06-13 10:02:16	","	147385718	","	224922228	","	55853631	","	AttendLog	",1727
"","	2022-06-13 10:02:16	","	2022-06-13 10:02:16	","	2022-06-13 10:02:16	","	147377253	","	224922228	","	55853631	","	AttendLog	",1727
"","	2022-06-13 10:02:16	","	2022-06-13 10:02:16	","	2022-06-13 10:02:16	","	147393788	","	224922228	","	55853631	","	AttendLog	",1727
"","	2022-06-13 10:02:17	","	2022-06-13 10:02:17	","	2022-06-13 10:02:17	","	147393417	","	224922228	","	55853631	","	AttendLog	",1727
"","	2022-06-13 10:02:17	","	2022-06-13 10:02:17	","	2022-06-13 10:02:17	","	147389079	","	224922228	","	55853631	","	AttendLog	",1727
"","	2022-06-13 10:02:19	","	2022-06-13 10:02:19	","	2022-06-13 10:02:19	","	147388436	","	224922228	","	55853631	","	AttendLog	",1727
"","	2022-06-13 10:02:20	","	2022-06-13 10:02:20	","	2022-06-13 10:02:20	","	147387909	","	224922228	","	55853631	","	AttendLog	",1727
"","	2022-06-13 10:02:20	","	2022-06-13 10:02:20	","	2022-06-13 10:02:20	","	147386565	","	224922228	","	55853631	","	AttendLog	",1727
"","	2022-06-13 10:02:20	","	2022-06-13 10:02:20	","	2022-06-13 10:02:20	","	147393775	","	224922228	","	55853631	","	AttendLog	",1727
"","	2022-06-13 10:02:21	","	2022-06-13 10:02:21	","	2022-06-13 10:02:21	","	147381998	","	224922228	","	55853631	","	AttendLog	",1727
"","	2022-06-13 10:02:25	","	2022-06-13 10:02:25	","	2022-06-13 10:02:25	","	147393601	","	224922228	","	55853631	","	AttendLog	",1727
"","	2022-06-13 10:02:27	","	2022-06-13 10:02:27	","	2022-06-13 10:02:27	","	147393642	","	224922228	","	55853631	","	AttendLog	",1727
"","	2022-06-13 10:02:28	","	2022-06-13 10:02:28	","	2022-06-13 10:02:28	","	147393531	","	224922228	","	55853631	","	AttendLog	",1727
"","	2022-06-13 10:02:33	","	2022-06-13 10:02:33	","	2022-06-13 10:02:33	","	111944904	","	224922228	","	55853631	","	AttendLog	",1727
"","	2022-06-13 10:02:36	","	2022-06-13 10:02:36	","	2022-06-13 10:02:36	","	147390222	","	224922228	","	55853631	","	AttendLog	",1727
"","	2022-06-13 10:02:38	","	2022-06-13 10:02:38	","	2022-06-13 10:02:38	","	147376693	","	224922228	","	55853631	","	AttendLog	",1727
"","	2022-06-13 10:02:38	","	2022-06-13 10:02:38	","	2022-06-13 10:02:38	","	147393015	","	224922228	","	55853631	","	AttendLog	",1727
"","	2022-06-13 10:02:39	","	2022-06-13 10:02:39	","	2022-06-13 10:02:39	","	147386202	","	224922228	","	55853631	","	AttendLog	",1727
"","	2022-06-13 10:02:39	","	2022-06-13 10:02:39	","	2022-06-13 10:02:39	","	147392290	","	224922228	","	55853631	","	AttendLog	",1727
"","	2022-06-13 10:02:40	","	2022-06-13 10:02:40	","	2022-06-13 10:02:40	","	147393747	","	224922228	","	55853631	","	AttendLog	",1727
"","	2022-06-13 10:02:43	","	2022-06-13 10:02:43	","	2022-06-13 10:02:43	","	147380558	","	224922228	","	55853631	","	AttendLog	",1727
"","	2022-06-13 10:02:43	","	2022-06-13 10:02:43	","	2022-06-13 10:02:43	","	147391735	","	224922228	","	55853631	","	AttendLog	",1727
"","	2022-06-13 10:02:45	","	2022-06-13 10:02:45	","	2022-06-13 10:02:45	","	147385941	","	224922228	","	55853631	","	AttendLog	",1727
"","	2022-06-13 10:02:47	","	2022-06-13 10:02:47	","	2022-06-13 10:02:47	","	147375499	","	224922228	","	55853631	","	AttendLog	",1727
"","	2022-06-13 10:02:48	","	2022-06-13 10:02:48	","	2022-06-13 10:02:48	","	147392989	","	224922228	","	55853631	","	AttendLog	",1727
"","	2022-06-13 10:02:48	","	2022-06-13 10:02:48	","	2022-06-13 10:02:48	","	147379019	","	224922228	","	55853631	","	AttendLog	",1727
"","	2022-06-13 10:02:52	","	2022-06-13 10:02:52	","	2022-06-13 10:02:52	","	147393619	","	224922228	","	55853631	","	AttendLog	",1727
"","	2022-06-13 10:02:53	","	2022-06-13 10:02:53	","	2022-06-13 10:02:53	","	147378855	","	224922228	","	55853631	","	AttendLog	",1727
"","	2022-06-13 10:02:53	","	2022-06-13 10:02:53	","	2022-06-13 10:02:53	","	147388116	","	224922228	","	55853631	","	AttendLog	",1727
"","	2022-06-13 10:02:54	","	2022-06-13 10:02:54	","	2022-06-13 10:02:54	","	147387920	","	224922228	","	55853631	","	AttendLog	",1727
"","	2022-06-13 10:02:57	","	2022-06-13 10:02:57	","	2022-06-13 10:02:57	","	147386247	","	224922228	","	55853631	","	AttendLog	",1727
"","	2022-06-13 10:02:58	","	2022-06-13 10:02:58	","	2022-06-13 10:02:58	","	147389478	","	224922228	","	55853631	","	AttendLog	",1727
"","	2022-06-13 10:02:59	","	2022-06-13 10:02:59	","	2022-06-13 10:02:59	","	147392216	","	224922228	","	55853631	","	AttendLog	",1727
"","	2022-06-13 10:03:01	","	2022-06-13 10:03:01	","	2022-06-13 10:03:01	","	147393302	","	224922228	","	55853631	","	AttendLog	",1727
"","	2022-06-13 10:03:01	","	2022-06-13 10:03:01	","	2022-06-13 10:03:01	","	147392353	","	224922228	","	55853631	","	AttendLog	",1727
"","	2022-06-13 10:03:03	","	2022-06-13 10:03:03	","	2022-06-13 10:03:03	","	147393302	","	224922228	","	55853631	","	accesslog	",1727
"","	2022-06-13 10:03:05	","	2022-06-13 10:03:05	","	2022-06-13 10:03:05	","	147393673	","	224922228	","	55853631	","	AttendLog	",1727
"","	2022-06-13 10:03:07	","	2022-06-13 10:03:07	","	2022-06-13 10:03:07	","	147393428	","	224922228	","	55853631	","	AttendLog	",1727
"","	2022-06-13 10:03:10	","	2022-06-13 10:03:10	","	2022-06-13 10:03:10	","	147393636	","	224922228	","	55853631	","	AttendLog	",1727
"","	2022-06-13 10:03:14	","	2022-06-13 10:03:14	","	2022-06-13 10:03:14	","	153867379	","	224922228	","	55853631	","	AttendLog	",1727
"","	2022-06-13 10:03:15	","	2022-06-13 10:03:15	","	2022-06-13 10:03:15	","	147389591	","	224922228	","	55853631	","	AttendLog	",1727
"","	2022-06-13 10:03:15	","	2022-06-13 10:03:15	","	2022-06-13 10:03:15	","	147386771	","	224922228	","	55853631	","	AttendLog	",1727
"","	2022-06-13 10:03:19	","	2022-06-13 10:03:19	","	2022-06-13 10:03:19	","	147392949	","	224922228	","	55853631	","	AttendLog	",1727
"","	2022-06-13 10:03:23	","	2022-06-13 10:03:23	","	2022-06-13 10:03:23	","	147393341	","	224922228	","	55853631	","	AttendLog	",1727
"","	2022-06-13 10:03:29	","	2022-06-13 10:03:29	","	2022-06-13 10:03:29	","	147393051	","	224922228	","	55853631	","	AttendLog	",1727
"","	2022-06-13 10:03:35	","	2022-06-13 10:03:35	","	2022-06-13 10:03:35	","	147386064	","	224922228	","	55853631	","	AttendLog	",1727
"","	2022-06-13 10:03:37	","	2022-06-13 10:03:37	","	2022-06-13 10:03:37	","	147375134	","	224922228	","	55853631	","	AttendLog	",1727
"","	2022-06-13 10:03:42	","	2022-06-13 10:03:42	","	2022-06-13 10:03:42	","	147389289	","	224922228	","	55853631	","	AttendLog	",1727
"","	2022-06-13 10:03:48	","	2022-06-13 10:03:48	","	2022-06-13 10:03:48	","	147383244	","	224922228	","	55853631	","	AttendLog	",1727
"","	2022-06-13 10:03:48	","	2022-06-13 10:03:48	","	2022-06-13 10:03:48	","	147388039	","	224922228	","	55853631	","	AttendLog	",1727
"","	2022-06-13 10:03:49	","	2022-06-13 10:03:49	","	2022-06-13 10:03:49	","	147385855	","	224922228	","	55853631	","	AttendLog	",1727
"","	2022-06-13 10:04:00	","	2022-06-13 10:04:00	","	2022-06-13 10:04:00	","	147378481	","	224922228	","	55853631	","	AttendLog	",1727
"","	2022-06-13 10:04:00	","	2022-06-13 10:04:00	","	2022-06-13 10:04:00	","	147379212	","	224922228	","	55853631	","	AttendLog	",1727
"","	2022-06-13 10:04:01	","	2022-06-13 10:04:01	","	2022-06-13 10:04:01	","	147386186	","	224922228	","	55853631	","	AttendLog	",1727
"","	2022-06-13 10:04:11	","	2022-06-13 10:04:11	","	2022-06-13 10:04:11	","	147392511	","	224922228	","	55853631	","	AttendLog	",1727
"","	2022-06-13 10:04:19	","	2022-06-13 10:04:19	","	2022-06-13 10:04:19	","	153867996	","	224922228	","	55853631	","	AttendLog	",1727
"","	2022-06-13 10:04:22	","	2022-06-13 10:04:22	","	2022-06-13 10:04:22	","	147388656	","	224922228	","	55853631	","	AttendLog	",1727
"","	2022-06-13 10:04:27	","	2022-06-13 10:04:27	","	2022-06-13 10:04:27	","	147391545	","	224922228	","	55853631	","	AttendLog	",1727
"","	2022-06-13 10:04:31	","	2022-06-13 10:04:31	","	2022-06-13 10:04:31	","	147392587	","	224922228	","	55853631	","	AttendLog	",1727
"","	2022-06-13 10:04:44	","	2022-06-13 10:04:44	","	2022-06-13 10:04:44	","	153867337	","	224922228	","	55853631	","	AttendLog	",1727
"","	2022-06-13 10:05:19	","	2022-06-13 10:05:19	","	2022-06-13 10:05:19	","	147385840	","	224922228	","	55853631	","	AttendLog	",1727
"","	2022-06-13 10:05:22	","	2022-06-13 10:05:22	","	2022-06-13 10:05:22	","	147393575	","	224922228	","	55853631	","	AttendLog	",1727
"","	2022-06-13 10:06:24	","	2022-06-13 10:06:24	","	2022-06-13 10:06:24	","	147393302	","	224922228	","	55853631	","	accesslog	",1727
"","	2022-06-13 10:06:45	","	2022-06-13 10:06:45	","	2022-06-13 10:06:45	","	197688406	","	222652756	","	50621835	","	accesslog	",1727
"","	2022-06-13 10:07:15	","	2022-06-13 10:07:15	","	2022-06-13 10:07:15	","	147391844	","	224922228	","	55853631	","	accesslog	",1727
"","	2022-06-13 10:07:20	","	2022-06-13 10:07:20	","	2022-06-13 10:07:20	","	147391844	","	224922228	","	55853631	","	AttendLog	",1727
"","	2022-06-13 10:07:47	","	2022-06-13 10:07:47	","	2022-06-13 10:07:47	","	111944904	","	224922228	","	55853631	","	accesslog	",1727
"","	2022-06-13 10:07:53	","	2022-06-13 10:07:53	","	2022-06-13 10:07:53	","	197688406	","	222652756	","	50621835	","	accesslog	",1727
"","	2022-06-13 10:08:13	","	2022-06-13 10:08:13	","	2022-06-13 10:08:13	","	197688406	","	222652756	","	50621835	","	accesslog	",1727
"","	2022-06-13 10:08:37	","	2022-06-13 10:08:37	","	2022-06-13 10:08:37	","	111944904	","	224922228	","	55853631	","	accesslog	",1727
"","	2022-06-13 10:14:04	","	2022-06-13 10:14:04	","	2022-06-13 10:14:04	","	147386100	","	224922228	","	55853631	","	AttendLog11	",1727
"","	2022-06-13 10:22:49	","	2022-06-13 10:22:49	","	2022-06-13 10:22:49	","	147392924	","	224922228	","	55853631	","	accesslog	",1727
"","	2022-06-13 10:23:25	","	2022-06-13 10:23:25	","	2022-06-13 10:23:25	","	147392924	","	224922228	","	55853631	","	accesslog	",1727
"","	2022-06-13 10:24:01	","	2022-06-13 10:24:01	","	2022-06-13 10:24:01	","	197689471	","	222652756	","	53238375	","	accesslog	",1727
"","	2022-06-13 10:24:11	","	2022-06-13 10:24:11	","	2022-06-13 10:24:11	","	197689471	","	222652756	","	50621834	","	accesslog	",1727
"","	2022-06-13 10:25:23	","	2022-06-13 10:25:23	","	2022-06-13 10:25:23	","	147393192	","	224922228	","	55853631	","	AttendLog11	",1727
"","	2022-06-13 10:25:55	","	2022-06-13 10:25:55	","	2022-06-13 10:25:55	","	147392924	","	224922228	","	55853631	","	accesslog	",1727
"","	2022-06-13 10:31:36	","	2022-06-13 10:31:36	","	2022-06-13 10:31:36	","	153867337	","	224922228	","	55853631	","	accesslog	",1727
"","	2022-06-13 10:33:07	","	2022-06-13 10:33:07	","	2022-06-13 10:33:07	","	153867337	","	224922228	","	55853631	","	accesslog	",1727
"","	2022-06-13 10:38:35	","	2022-06-13 10:38:35	","	2022-06-13 10:38:35	","	197685526	","	222652756	","	50621834	","	accesslog	",1727
"","	2022-06-13 10:40:20	","	2022-06-13 10:40:20	","	2022-06-13 10:40:20	","	147393673	","	224922228	","	55853631	","	accesslog	",1727
"","	2022-06-13 10:40:47	","	2022-06-13 10:40:47	","	2022-06-13 10:40:47	","	111947461	","	224841013	","	55682821	","	accesslog	",1727
"","	2022-06-13 10:41:25	","	2022-06-13 10:41:25	","	2022-06-13 10:41:25	","	147389486	","	224922228	","	55853631	","	accesslog	",1727
"","	2022-06-13 10:43:02	","	2022-06-13 10:43:02	","	2022-06-13 10:43:02	","	147389486	","	224922228	","	55853631	","	accesslog	",1727
"","	2022-06-13 10:49:40	","	2022-06-13 10:49:40	","	2022-06-13 10:49:40	","	197258081	","	223945300	","	53746342	","	accesslog	",1727
"","	2022-06-13 10:49:46	","	2022-06-13 10:49:46	","	2022-06-13 10:49:46	","	197688171	","	222652756	","	50621834	","	accesslog	",1727
"","	2022-06-13 10:50:26	","	2022-06-13 10:50:26	","	2022-06-13 10:50:26	","	197688171	","	222652756	","	50621834	","	accesslog	",1727
"","	2022-06-13 10:50:52	","	2022-06-13 10:50:52	","	2022-06-13 10:50:52	","	197686211	","	222652756	","	50621835	","	accesslog	",1727
"","	2022-06-13 10:55:40	","	2022-06-13 10:55:40	","	2022-06-13 10:55:40	","	197688791	","	222652756	","	50621835	","	accesslog	",1727
"","	2022-06-13 11:01:49	","	2022-06-13 11:01:49	","	2022-06-13 11:01:49	","	147393531	","	224922228	","	55853631	","	accesslog	",1727
"","	2022-06-13 11:12:06	","	2022-06-13 11:12:06	","	2022-06-13 11:12:06	","	197687910	","	222652756	","	50621835	","	accesslog	",1727
"","	2022-06-13 11:13:49	","	2022-06-13 11:13:49	","	2022-06-13 11:13:49	","	197689335	","	222652756	","	50621835	","	accesslog	",1727
"","	2022-06-13 11:13:56	","	2022-06-13 11:13:56	","	2022-06-13 11:13:56	","	197685415	","	222652756	","	50621835	","	accesslog	",1727
"","	2022-06-13 11:13:57	","	2022-06-13 11:13:57	","	2022-06-13 11:13:57	","	197688460	","	222652756	","	50621835	","	accesslog	",1727
"","	2022-06-13 11:13:59	","	2022-06-13 11:13:59	","	2022-06-13 11:13:59	","	197686211	","	222652756	","	50621835	","	accesslog	",1727
"","	2022-06-13 11:14:45	","	2022-06-13 11:14:45	","	2022-06-13 11:14:45	","	197688477	","	222652756	","	50621835	","	accesslog	",1727
"","	2022-06-13 11:14:51	","	2022-06-13 11:14:51	","	2022-06-13 11:14:51	","	147389999	","	224922228	","	55853631	","	accesslog	",1727
"","	2022-06-13 11:14:52	","	2022-06-13 11:14:52	","	2022-06-13 11:14:52	","	197688854	","	222652756	","	50621835	","	accesslog	",1727
"","	2022-06-13 11:15:05	","	2022-06-13 11:15:05	","	2022-06-13 11:15:05	","	197689147	","	222652756	","	50621835	","	accesslog	",1727
"","	2022-06-13 11:15:07	","	2022-06-13 11:15:07	","	2022-06-13 11:15:07	","	197688550	","	222652756	","	50621835	","	accesslog	",1727
"","	2022-06-13 11:15:08	","	2022-06-13 11:15:08	","	2022-06-13 11:15:08	","	197685396	","	222652756	","	50621835	","	accesslog	",1727
"","	2022-06-13 11:15:08	","	2022-06-13 11:15:08	","	2022-06-13 11:15:08	","	197689099	","	222652756	","	50621835	","	accesslog	",1727
"","	2022-06-13 11:15:10	","	2022-06-13 11:15:10	","	2022-06-13 11:15:10	","	197687904	","	222652756	","	50621835	","	accesslog	",1727
"","	2022-06-13 11:15:15	","	2022-06-13 11:15:15	","	2022-06-13 11:15:15	","	197688768	","	222652756	","	50621835	","	accesslog	",1727
"","	2022-06-13 11:15:26	","	2022-06-13 11:15:26	","	2022-06-13 11:15:26	","	197687641	","	222652756	","	50621835	","	accesslog	",1727
"","	2022-06-13 11:15:30	","	2022-06-13 11:15:30	","	2022-06-13 11:15:30	","	197687492	","	222652756	","	50621835	","	accesslog	",1727
"","	2022-06-13 11:15:44	","	2022-06-13 11:15:44	","	2022-06-13 11:15:44	","	197687510	","	222652756	","	50621835	","	accesslog	",1727
"","	2022-06-13 11:15:50	","	2022-06-13 11:15:50	","	2022-06-13 11:15:50	","	197687605	","	222652756	","	50621835	","	accesslog	",1727
"","	2022-06-13 11:16:02	","	2022-06-13 11:16:02	","	2022-06-13 11:16:02	","	197685459	","	222652756	","	50621835	","	accesslog	",1727
"","	2022-06-13 11:16:02	","	2022-06-13 11:16:02	","	2022-06-13 11:16:02	","	197687965	","	222652756	","	50621835	","	accesslog	",1727
"","	2022-06-13 11:16:15	","	2022-06-13 11:16:15	","	2022-06-13 11:16:15	","	197686998	","	222652756	","	50621835	","	accesslog	",1727
"","	2022-06-13 11:16:20	","	2022-06-13 11:16:20	","	2022-06-13 11:16:20	","	197685306	","	222652756	","	50621835	","	accesslog	",1727
"","	2022-06-13 11:16:32	","	2022-06-13 11:16:32	","	2022-06-13 11:16:32	","	197688496	","	222652756	","	50621835	","	accesslog	",1727
"","	2022-06-13 11:16:36	","	2022-06-13 11:16:36	","	2022-06-13 11:16:36	","	147393033	","	224922228	","	55853631	","	accesslog	",1727
"","	2022-06-13 11:16:48	","	2022-06-13 11:16:48	","	2022-06-13 11:16:48	","	197688835	","	222652756	","	50621835	","	accesslog	",1727
"","	2022-06-13 11:17:22	","	2022-06-13 11:17:22	","	2022-06-13 11:17:22	","	197258081	","	223945300	","	53746342	","	accesslog	",1727
"","	2022-06-13 11:17:32	","	2022-06-13 11:17:32	","	2022-06-13 11:17:32	","	147393531	","	224922228	","	55853631	","	accesslog	",1727
"","	2022-06-13 11:18:49	","	2022-06-13 11:18:49	","	2022-06-13 11:18:49	","	197688285	","	222652756	","	50621835	","	examanswer	",1727
"","	2022-06-13 11:18:49	","	2022-06-13 11:18:49	","	2022-06-13 11:18:49	","	197688285	","	222652756	","	50621835	","	examscore	",1727
"","	2022-06-13 11:19:25	","	2022-06-13 11:19:25	","	2022-06-13 11:19:25	","	197687892	","	222652756	","	50621835	","	examanswer	",1727
"","	2022-06-13 11:19:25	","	2022-06-13 11:19:25	","	2022-06-13 11:19:25	","	197687892	","	222652756	","	50621835	","	examscore	",1727
"","	2022-06-13 11:19:45	","	2022-06-13 11:19:45	","	2022-06-13 11:19:45	","	147393531	","	224922228	","	55853631	","	accesslog	",1727
"","	2022-06-13 11:20:05	","	2022-06-13 11:20:05	","	2022-06-13 11:20:05	","	197688406	","	222652756	","	50621835	","	accesslog	",1727
"","	2022-06-13 11:21:19	","	2022-06-13 11:21:19	","	2022-06-13 11:21:19	","	197685548	","	222652756	","	50621835	","	examanswer	",1727
"","	2022-06-13 11:21:19	","	2022-06-13 11:21:19	","	2022-06-13 11:21:19	","	197685548	","	222652756	","	50621835	","	examscore	",1727
"","	2022-06-13 11:22:13	","	2022-06-13 11:22:13	","	2022-06-13 11:22:13	","	153867337	","	224922228	","	55853631	","	accesslog	",1727
"","	2022-06-13 11:22:31	","	2022-06-13 11:22:31	","	2022-06-13 11:22:31	","	197258081	","	223945300	","	53746342	","	workanswer	",1727
"","	2022-06-13 11:22:32	","	2022-06-13 11:22:32	","	2022-06-13 11:22:32	","	197258081	","	223945300	","	53746342	","	workscore	",1727
"","	2022-06-13 11:23:13	","	2022-06-13 11:23:13	","	2022-06-13 11:23:13	","	197689096	","	224894458	","	55799908	","	accesslog	",1727
"","	2022-06-13 11:23:24	","	2022-06-13 11:23:24	","	2022-06-13 11:23:24	","	197689096	","	224894458	","	55799909	","	accesslog	",1727
"","	2022-06-13 11:23:35	","	2022-06-13 11:23:35	","	2022-06-13 11:23:35	","	197689080	","	222652756	","	50621835	","	examanswer	",1727
"","	2022-06-13 11:23:35	","	2022-06-13 11:23:35	","	2022-06-13 11:23:35	","	197689080	","	222652756	","	50621835	","	examscore	",1727
"","	2022-06-13 11:23:55	","	2022-06-13 11:23:55	","	2022-06-13 11:23:55	","	197689283	","	222652756	","	50621835	","	examanswer	",1727
"","	2022-06-13 11:23:55	","	2022-06-13 11:23:55	","	2022-06-13 11:23:55	","	197689283	","	222652756	","	50621835	","	examscore	",1727
"","	2022-06-13 11:23:58	","	2022-06-13 11:23:58	","	2022-06-13 11:23:58	","	197685995	","	222652756	","	50621835	","	examanswer	",1727
"","	2022-06-13 11:23:58	","	2022-06-13 11:23:58	","	2022-06-13 11:23:58	","	197685995	","	222652756	","	50621835	","	examscore	",1727
"","	2022-06-13 11:24:23	","	2022-06-13 11:24:23	","	2022-06-13 11:24:23	","	147389486	","	224922228	","	55853631	","	accesslog	",1727
"","	2022-06-13 11:24:24	","	2022-06-13 11:24:24	","	2022-06-13 11:24:24	","	197688388	","	222652756	","	50621835	","	examanswer	",1727
"","	2022-06-13 11:24:24	","	2022-06-13 11:24:24	","	2022-06-13 11:24:24	","	197688388	","	222652756	","	50621835	","	examscore	",1727
"","	2022-06-13 11:24:28	","	2022-06-13 11:24:28	","	2022-06-13 11:24:28	","	197686211	","	222652756	","	50621835	","	examanswer	",1727
"","	2022-06-13 11:24:28	","	2022-06-13 11:24:28	","	2022-06-13 11:24:28	","	197686211	","	222652756	","	50621835	","	examscore	",1727
"","	2022-06-13 11:26:12	","	2022-06-13 11:26:12	","	2022-06-13 11:26:12	","	197687983	","	222652756	","	50621835	","	examanswer	",1727
"","	2022-06-13 11:26:12	","	2022-06-13 11:26:12	","	2022-06-13 11:26:12	","	197687983	","	222652756	","	50621835	","	examscore	",1727
"","	2022-06-13 11:26:15	","	2022-06-13 11:26:15	","	2022-06-13 11:26:15	","	197689556	","	222652756	","	50621835	","	examanswer	",1727
"","	2022-06-13 11:26:15	","	2022-06-13 11:26:15	","	2022-06-13 11:26:15	","	197689556	","	222652756	","	50621835	","	examscore	",1727
"","	2022-06-13 11:26:22	","	2022-06-13 11:26:22	","	2022-06-13 11:26:22	","	197688835	","	222652756	","	50621835	","	examanswer	",1727
"","	2022-06-13 11:26:22	","	2022-06-13 11:26:22	","	2022-06-13 11:26:22	","	197688835	","	222652756	","	50621835	","	examscore	",1727
"","	2022-06-13 11:26:58	","	2022-06-13 11:26:58	","	2022-06-13 11:26:58	","	197689315	","	222652756	","	50621835	","	examanswer	",1727
"","	2022-06-13 11:26:58	","	2022-06-13 11:26:58	","	2022-06-13 11:26:58	","	197689315	","	222652756	","	50621835	","	examscore	",1727
"","	2022-06-13 11:27:28	","	2022-06-13 11:27:28	","	2022-06-13 11:27:28	","	197685478	","	222652756	","	50621835	","	examanswer	",1727
"","	2022-06-13 11:27:28	","	2022-06-13 11:27:28	","	2022-06-13 11:27:28	","	197685478	","	222652756	","	50621835	","	examscore	",1727
"","	2022-06-13 11:27:29	","	2022-06-13 11:27:29	","	2022-06-13 11:27:29	","	147389486	","	224922228	","	55853631	","	accesslog	",1727
"","	2022-06-13 11:27:38	","	2022-06-13 11:27:38	","	2022-06-13 11:27:38	","	197688347	","	222652756	","	50621835	","	examanswer	",1727
"","	2022-06-13 11:27:38	","	2022-06-13 11:27:38	","	2022-06-13 11:27:38	","	197688347	","	222652756	","	50621835	","	examscore	",1727
"","	2022-06-13 11:27:50	","	2022-06-13 11:27:50	","	2022-06-13 11:27:50	","	197688311	","	222652756	","	50621835	","	examanswer	",1727
"","	2022-06-13 11:27:50	","	2022-06-13 11:27:50	","	2022-06-13 11:27:50	","	197688311	","	222652756	","	50621835	","	examscore	",1727
"","	2022-06-13 11:27:53	","	2022-06-13 11:27:53	","	2022-06-13 11:27:53	","	197689443	","	222652756	","	50621835	","	examanswer	",1727
"","	2022-06-13 11:27:53	","	2022-06-13 11:27:53	","	2022-06-13 11:27:53	","	197689443	","	222652756	","	50621835	","	examscore	",1727
"","	2022-06-13 11:27:54	","	2022-06-13 11:27:54	","	2022-06-13 11:27:54	","	197687797	","	222652756	","	50621835	","	examanswer	",1727
"","	2022-06-13 11:27:54	","	2022-06-13 11:27:54	","	2022-06-13 11:27:54	","	197687797	","	222652756	","	50621835	","	examscore	",1727
"","	2022-06-13 11:27:58	","	2022-06-13 11:27:58	","	2022-06-13 11:27:58	","	197688649	","	222652756	","	50621835	","	examanswer	",1727
"","	2022-06-13 11:27:58	","	2022-06-13 11:27:58	","	2022-06-13 11:27:58	","	197688649	","	222652756	","	50621835	","	examscore	",1727
"","	2022-06-13 11:27:59	","	2022-06-13 11:27:59	","	2022-06-13 11:27:59	","	197687245	","	222652756	","	50621835	","	examanswer	",1727
"","	2022-06-13 11:27:59	","	2022-06-13 11:27:59	","	2022-06-13 11:27:59	","	197687245	","	222652756	","	50621835	","	examscore	",1727
"","	2022-06-13 11:28:02	","	2022-06-13 11:28:02	","	2022-06-13 11:28:02	","	197688550	","	222652756	","	50621835	","	examanswer	",1727
"","	2022-06-13 11:28:02	","	2022-06-13 11:28:02	","	2022-06-13 11:28:02	","	197688550	","	222652756	","	50621835	","	examscore	",1727
"","	2022-06-13 11:28:12	","	2022-06-13 11:28:12	","	2022-06-13 11:28:12	","	111944904	","	224922228	","	55853631	","	accesslog	",1727
"","	2022-06-13 11:28:32	","	2022-06-13 11:28:32	","	2022-06-13 11:28:32	","	197689147	","	222652756	","	50621835	","	examanswer	",1727
"","	2022-06-13 11:28:32	","	2022-06-13 11:28:32	","	2022-06-13 11:28:32	","	197689147	","	222652756	","	50621835	","	examscore	",1727
"","	2022-06-13 11:29:06	","	2022-06-13 11:29:06	","	2022-06-13 11:29:06	","	197685434	","	222652756	","	50621835	","	examanswer	",1727
"","	2022-06-13 11:29:06	","	2022-06-13 11:29:06	","	2022-06-13 11:29:06	","	197685434	","	222652756	","	50621835	","	examscore	",1727
